predict_TimeStamp,count_hs,heel_strike,side_strike,left_state,right_state,Press_L,Press_R,human_height,stair_height,distance,stride_size,avg_velocity,prediction,number_of_plane,hs_TS_Nsec,LM,
2025-09-23 15:37:51.781170,12,1,11,10,10,924,2116,1720.000,13.864,83.876,732.097,599.682,1.0,6,09-23 15:38:40.780614,3,,
2025-09-23 15:37:51.790976,12,0,11,10,10,924,2116,1720.000,13.864,80.088,732.097,599.682,1.0,6,09-23 15:38:40.790317,3,,
2025-09-23 15:37:51.801163,12,0,11,10,10,924,2116,1720.000,13.864,73.350,732.097,599.682,1.0,6,09-23 15:38:40.800150,3,,
2025-09-23 15:37:51.810330,12,0,11,10,20,924,169,1720.000,13.864,70.061,732.097,599.682,1.0,6,09-23 15:38:40.809854,3,,
2025-09-23 15:37:51.820345,12,0,11,10,20,924,169,1720.000,13.864,65.530,732.097,599.682,1.0,6,09-23 15:38:40.819583,3,,
2025-09-23 15:37:51.830086,12,0,11,10,20,924,169,1720.000,13.864,59.863,732.097,599.682,1.0,6,09-23 15:38:40.829325,3,,
2025-09-23 15:37:51.839942,12,0,11,10,20,2059,169,1720.000,13.864,53.480,732.097,599.682,1.0,6,09-23 15:38:40.839070,3,,
2025-09-23 15:37:51.849396,12,0,11,10,20,2059,169,1720.000,13.864,51.239,732.097,599.682,1.0,6,09-23 15:38:40.848822,3,,
2025-09-23 15:37:51.859296,12,0,11,10,20,2059,169,1720.000,13.864,48.107,732.097,599.682,1.0,6,09-23 15:38:40.858583,3,,
2025-09-23 15:37:51.869178,12,0,11,10,20,2059,-859,1720.000,13.864,43.882,732.097,599.682,1.0,6,09-23 15:38:40.868299,3,,
2025-09-23 15:37:51.878665,12,0,11,10,20,2059,-859,1720.000,13.864,38.548,732.097,599.682,1.0,6,09-23 15:38:40.878011,3,,
2025-09-23 15:37:51.888464,12,0,11,10,20,2059,-859,1720.000,13.864,42.295,732.097,599.682,1.0,6,09-23 15:38:40.887770,3,,
2025-09-23 15:37:51.898096,12,0,11,10,20,2534,-859,1720.000,13.864,39.466,732.097,599.682,1.0,6,09-23 15:38:40.897495,3,,
2025-09-23 15:37:51.908107,12,0,11,10,20,2534,-859,1720.000,13.864,39.280,732.097,599.682,1.0,6,09-23 15:38:40.907241,3,,
2025-09-23 15:37:51.917466,12,0,11,10,20,2534,-859,1720.000,13.864,37.341,732.097,599.682,1.0,6,09-23 15:38:40.916951,3,,
2025-09-23 15:37:51.927203,12,0,11,10,20,2534,-942,1720.000,13.864,34.198,732.097,599.682,1.0,6,09-23 15:38:40.926695,3,,
2025-09-23 15:37:51.937275,12,0,11,10,20,2534,-942,1720.000,13.864,27.180,732.097,599.682,1.0,6,09-23 15:38:40.936415,3,,
2025-09-23 15:37:51.946834,12,0,11,10,20,2534,-942,1720.000,13.864,19.221,732.097,599.682,1.0,6,09-23 15:38:40.946121,3,,
2025-09-23 15:37:51.956545,12,0,11,10,20,2493,-942,1720.000,13.864,11.275,732.097,599.682,1.0,6,09-23 15:38:40.955826,3,,
2025-09-23 15:37:51.966195,12,0,11,10,20,2493,-942,1720.000,13.864,7.314,732.097,599.682,1.0,6,09-23 15:38:40.965563,3,,
2025-09-23 15:37:51.976058,12,0,11,10,20,2493,-942,1720.000,13.864,4.523,732.097,599.682,1.0,6,09-23 15:38:40.975330,3,,
2025-09-23 15:37:51.985846,12,0,11,10,20,2493,-924,1720.000,13.864,12.318,732.097,599.682,1.0,6,09-23 15:38:40.985046,3,,
2025-09-23 15:37:51.995548,12,0,11,10,20,2493,-924,1720.000,13.864,18.096,732.097,599.682,1.0,6,09-23 15:38:40.994781,3,,
2025-09-23 15:37:52.005285,12,0,11,10,20,2493,-924,1720.000,13.864,25.378,732.097,599.682,1.0,6,09-23 15:38:40.004487,3,,
2025-09-23 15:37:52.014921,12,0,11,10,20,2493,-924,1720.000,13.864,31.299,732.097,599.682,1.0,6,09-23 15:38:40.014235,3,,
2025-09-23 15:37:52.024700,12,0,11,10,20,2493,-924,1720.000,13.864,34.238,732.097,599.682,1.0,6,09-23 15:38:40.024000,3,,
2025-09-23 15:37:52.034673,12,0,11,10,20,2493,-924,1720.000,13.864,35.746,732.097,599.682,1.0,6,09-23 15:38:40.033715,3,,
2025-09-23 15:37:52.044348,12,0,11,10,20,2222,-1008,1720.000,13.864,36.558,732.097,599.682,1.0,6,09-23 15:38:40.043473,3,,
2025-09-23 15:37:52.053935,12,0,11,10,20,2222,-1008,1720.000,13.864,44.411,732.097,599.682,1.0,6,09-23 15:38:40.053189,3,,
2025-09-23 15:37:52.063540,12,0,11,10,20,2222,-1008,1720.000,13.864,52.579,732.097,599.682,1.0,6,09-23 15:38:40.062889,3,,
2025-09-23 15:37:52.073458,12,0,11,10,20,2222,-1008,1720.000,13.864,56.664,732.097,599.682,1.0,6,09-23 15:38:40.072603,3,,
2025-09-23 15:37:52.083099,12,0,11,10,20,1810,-1008,1720.000,13.864,56.472,732.097,599.682,1.0,6,09-23 15:38:40.082345,3,,
2025-09-23 15:37:52.092961,12,0,11,10,20,1810,-1008,1720.000,13.864,56.282,732.097,599.682,1.0,6,09-23 15:38:40.092058,3,,
2025-09-23 15:37:52.102686,12,0,11,10,20,1810,-998,1720.000,13.864,63.034,732.097,599.682,1.0,6,09-23 15:38:40.101794,3,,
2025-09-23 15:37:52.112167,12,0,11,10,20,1810,-1024,1720.000,13.864,68.886,732.097,599.682,1.0,6,09-23 15:38:40.111544,3,,
2025-09-23 15:37:52.121925,12,0,11,10,20,1810,-1024,1720.000,13.864,75.023,732.097,599.682,1.0,6,09-23 15:38:40.121276,3,,
2025-09-23 15:37:52.131918,12,0,11,10,20,1810,-1024,1720.000,13.864,77.854,732.097,599.682,1.0,6,09-23 15:38:40.130990,3,,
2025-09-23 15:37:52.141584,12,0,11,10,20,1983,-1024,1720.000,13.864,79.485,732.097,599.682,1.0,6,09-23 15:38:40.140704,3,,
2025-09-23 15:37:52.151281,12,0,11,10,20,1983,-1024,1720.000,13.864,88.498,732.097,599.682,1.0,6,09-23 15:38:40.150421,3,,
2025-09-23 15:37:52.161010,12,0,11,10,20,1983,-1030,1720.000,13.864,96.229,732.097,599.682,1.0,6,09-23 15:38:40.160128,3,,
2025-09-23 15:37:52.170681,12,0,11,10,20,1983,-994,1720.000,13.864,97.891,732.097,599.682,1.0,6,09-23 15:38:40.169831,3,,
2025-09-23 15:37:52.180352,12,0,11,10,20,1983,-994,1720.000,13.864,98.218,732.097,599.682,1.0,6,09-23 15:38:40.179583,3,,
2025-09-23 15:37:52.190296,12,0,11,10,20,1983,-994,1720.000,13.864,100.853,732.097,599.682,1.0,6,09-23 15:38:40.189327,3,,
2025-09-23 15:37:52.199624,12,0,11,10,20,2411,-994,1720.000,13.864,107.120,732.097,599.682,1.0,6,09-23 15:38:40.199032,3,,
2025-09-23 15:37:52.209607,12,0,11,10,20,2411,-994,1720.000,13.864,111.958,732.097,599.682,1.0,6,09-23 15:38:40.208796,3,,
2025-09-23 15:37:52.219150,12,0,11,10,20,2411,-994,1720.000,13.864,118.606,732.097,599.682,1.0,6,09-23 15:38:40.218506,3,,
2025-09-23 15:37:52.229082,12,0,11,10,20,2411,-839,1720.000,13.864,125.046,732.097,599.682,1.0,6,09-23 15:38:40.228316,3,,
2025-09-23 15:37:52.239012,12,0,11,10,20,2411,-839,1720.000,13.864,133.004,732.097,599.682,1.0,6,09-23 15:38:40.238029,3,,
2025-09-23 15:37:52.248499,12,0,11,10,20,2411,-839,1720.000,13.864,135.977,732.097,599.682,1.0,6,09-23 15:38:40.247729,3,,
2025-09-23 15:37:52.258197,12,0,11,10,20,3120,-839,1720.000,13.864,136.574,732.097,599.682,1.0,6,09-23 15:38:40.257436,3,,
2025-09-23 15:37:52.268119,12,0,11,10,20,3120,-839,1720.000,13.864,139.396,732.097,599.682,1.0,6,09-23 15:38:40.267168,3,,
2025-09-23 15:37:52.277527,12,0,11,10,20,3120,-839,1720.000,14.432,147.730,732.097,599.682,1.0,6,09-23 15:38:40.276879,3,,
2025-09-23 15:37:52.287491,12,0,11,10,20,3120,-817,1720.000,14.432,143.765,732.097,599.682,1.0,6,09-23 15:38:40.286623,3,,
2025-09-23 15:37:52.297178,12,0,11,10,20,3120,-817,1720.000,14.432,135.802,732.097,599.682,1.0,6,09-23 15:38:40.296338,3,,
2025-09-23 15:37:52.306906,12,0,11,10,20,3120,-817,1720.000,14.432,133.088,732.097,599.682,1.0,6,09-23 15:38:40.306080,3,,
2025-09-23 15:37:52.316710,12,0,11,10,20,4115,-817,1720.000,14.432,132.432,732.097,599.682,1.0,6,09-23 15:38:40.315788,3,,
2025-09-23 15:37:52.326328,12,0,11,10,20,4115,-817,1720.000,14.432,122.592,732.097,599.682,1.0,6,09-23 15:38:40.325507,3,,
2025-09-23 15:37:52.336212,12,0,11,10,20,4115,-817,1720.000,14.432,113.784,732.097,599.682,1.0,6,09-23 15:38:40.335217,3,,
2025-09-23 15:37:52.345535,12,0,11,10,20,4115,-517,1720.000,14.432,113.060,732.097,599.682,1.0,6,09-23 15:38:40.344934,3,,
2025-09-23 15:37:52.355370,12,0,11,10,20,4115,-517,1720.000,14.432,105.424,732.097,599.682,1.0,6,09-23 15:38:40.354672,3,,
2025-09-23 15:37:52.365136,12,0,11,10,20,4115,-517,1720.000,14.432,93.733,732.097,599.682,1.0,6,09-23 15:38:40.364499,3,,
2025-09-23 15:37:52.374799,12,0,11,10,20,4019,-517,1720.000,14.432,88.459,732.097,599.682,1.0,6,09-23 15:38:40.374204,3,,
2025-09-23 15:37:52.384804,12,0,11,10,20,4010,-517,1720.000,14.432,82.952,732.097,599.682,1.0,6,09-23 15:38:40.383961,3,,
2025-09-23 15:37:52.394266,12,0,11,10,20,4010,-517,1720.000,14.432,77.553,732.097,599.682,1.0,6,09-23 15:38:40.393670,3,,
2025-09-23 15:37:52.404034,12,0,11,10,20,4010,272,1720.000,14.432,70.565,732.097,599.682,1.0,6,09-23 15:38:40.403425,3,,
2025-09-23 15:37:52.413825,12,0,11,10,20,4010,272,1720.000,14.432,70.393,732.097,599.682,1.0,6,09-23 15:38:40.413130,3,,
2025-09-23 15:37:52.423677,12,0,11,10,20,4010,272,1720.000,14.432,67.888,732.097,599.682,1.0,6,09-23 15:38:40.422889,3,,
2025-09-23 15:37:52.433328,12,0,11,10,20,3741,272,1720.000,14.432,53.413,732.097,599.682,1.0,6,09-23 15:38:40.432603,3,,
2025-09-23 15:37:52.443178,12,0,11,10,20,1562,272,1720.000,14.432,48.755,732.097,599.682,1.0,6,09-23 15:38:40.442407,3,,
2025-09-23 15:37:52.452734,12,0,11,10,20,1562,272,1720.000,14.432,47.130,732.097,599.682,1.0,6,09-23 15:38:40.452115,3,,
2025-09-23 15:37:52.462569,13,1,22,10,10,1562,701,1720.000,14.432,43.396,600.698,507.397,1.0,6,09-23 15:38:40.461842,3,,
2025-09-23 15:37:52.472244,13,0,22,10,10,1562,701,1720.000,14.432,36.974,600.698,507.397,1.0,6,09-23 15:38:40.471592,3,,
2025-09-23 15:37:52.482872,13,0,22,10,10,1562,701,1720.000,14.432,31.128,600.698,507.397,1.0,6,09-23 15:38:40.481359,3,,
2025-09-23 15:37:52.492236,13,0,22,10,10,1562,701,1720.000,14.432,30.118,600.698,507.397,1.0,6,09-23 15:38:40.491076,3,,
2025-09-23 15:37:52.502367,13,0,22,20,10,-934,701,1720.000,14.432,28.467,600.698,507.397,1.0,6,09-23 15:38:40.501312,3,,
2025-09-23 15:37:52.512046,13,0,22,20,10,-934,701,1720.000,14.432,21.370,600.698,507.397,1.0,6,09-23 15:38:40.511020,3,,
2025-09-23 15:37:52.521697,13,0,22,20,10,-934,738,1720.000,14.432,17.868,600.698,507.397,1.0,6,09-23 15:38:40.520730,3,,
2025-09-23 15:37:52.531188,13,0,22,20,10,-934,778,1720.000,14.432,12.594,600.698,507.397,1.0,6,09-23 15:38:40.530443,3,,
2025-09-23 15:37:52.541181,13,0,22,20,10,-934,778,1720.000,14.432,11.399,600.698,507.397,1.0,6,09-23 15:38:40.540284,3,,
2025-09-23 15:37:52.550905,13,0,22,20,10,-934,778,1720.000,14.432,2.217,600.698,507.397,1.0,6,09-23 15:38:40.550019,3,,
2025-09-23 15:37:52.560456,13,0,22,20,10,-936,778,1720.000,14.432,2.038,600.698,507.397,1.0,6,09-23 15:38:40.559828,3,,
2025-09-23 15:37:52.570213,13,0,22,20,10,-936,778,1720.000,14.432,5.654,600.698,507.397,1.0,6,09-23 15:38:40.569564,3,,
2025-09-23 15:37:52.579785,13,0,22,20,10,-936,819,1720.000,14.631,305.744,600.698,507.397,1.0,6,09-23 15:38:40.579254,3,,
2025-09-23 15:37:52.589639,13,0,22,20,10,-936,888,1720.000,14.631,301.947,600.698,507.397,1.0,6,09-23 15:38:40.589035,3,,
2025-09-23 15:37:52.599661,13,0,22,20,10,-936,888,1720.000,14.631,296.461,600.698,507.397,1.0,6,09-23 15:38:40.598973,3,,
2025-09-23 15:37:52.609292,13,0,22,20,10,-936,888,1720.000,14.631,289.778,600.698,507.397,1.0,6,09-23 15:38:40.608695,3,,
2025-09-23 15:37:52.619197,13,0,22,20,10,-932,888,1720.000,14.631,287.361,600.698,507.397,1.0,6,09-23 15:38:40.618415,3,,
2025-09-23 15:37:52.629082,13,0,22,20,10,-932,888,1720.000,14.631,284.353,600.698,507.397,1.0,6,09-23 15:38:40.628211,3,,
2025-09-23 15:37:52.638878,13,0,22,20,10,-932,888,1720.000,14.631,279.788,600.698,507.397,1.0,6,09-23 15:38:40.637961,3,,
2025-09-23 15:37:52.648354,13,0,22,20,10,-932,789,1720.000,14.631,273.824,600.698,507.397,1.0,6,09-23 15:38:40.647656,3,,
2025-09-23 15:37:52.658294,13,0,22,20,10,-932,789,1720.000,14.631,268.538,600.698,507.397,1.0,6,09-23 15:38:40.657381,3,,
2025-09-23 15:37:52.667851,13,0,22,20,10,-932,789,1720.000,14.631,265.973,600.698,507.397,1.0,6,09-23 15:38:40.667136,3,,
2025-09-23 15:37:52.677619,13,0,22,20,10,-944,789,1720.000,14.631,267.250,600.698,507.397,1.0,6,09-23 15:38:40.676872,3,,
2025-09-23 15:37:52.687266,13,0,22,20,10,-944,789,1720.000,14.631,264.281,600.698,507.397,1.0,6,09-23 15:38:40.686604,3,,
2025-09-23 15:37:52.697119,13,0,22,20,10,-944,789,1720.000,14.631,260.156,600.698,507.397,1.0,6,09-23 15:38:40.696304,3,,
2025-09-23 15:37:52.707019,13,0,22,20,10,-944,445,1720.000,14.631,254.949,600.698,507.397,1.0,6,09-23 15:38:40.706045,3,,
2025-09-23 15:37:52.716609,13,0,22,20,10,-944,445,1720.000,14.631,248.891,600.698,507.397,1.0,6,09-23 15:38:40.715860,3,,
2025-09-23 15:37:52.726320,13,0,22,20,10,-944,445,1720.000,14.631,246.276,600.698,507.397,1.0,6,09-23 15:38:40.725503,3,,
2025-09-23 15:37:52.736123,13,0,22,20,10,-921,445,1720.000,14.631,242.840,600.698,507.397,1.0,6,09-23 15:38:40.735202,3,,
2025-09-23 15:37:52.745772,13,0,22,20,10,-921,445,1720.000,14.631,240.728,600.698,507.397,1.0,6,09-23 15:38:40.744950,3,,
2025-09-23 15:37:52.755595,13,0,22,20,10,-921,445,1720.000,14.631,235.743,600.698,507.397,1.0,6,09-23 15:38:40.754646,3,,
2025-09-23 15:37:52.765233,13,0,22,20,10,-921,441,1720.000,14.631,229.880,600.698,507.397,1.0,6,09-23 15:38:40.764322,3,,
2025-09-23 15:37:52.774859,13,0,22,20,10,-921,441,1720.000,14.631,226.175,600.698,507.397,1.0,6,09-23 15:38:40.774141,3,,
2025-09-23 15:37:52.784774,13,0,22,20,10,-921,441,1720.000,14.631,221.990,600.698,507.397,1.0,6,09-23 15:38:40.783859,3,,
2025-09-23 15:37:52.794506,13,0,22,20,10,-928,441,1720.000,14.631,211.688,600.698,507.397,1.0,6,09-23 15:38:40.793668,3,,
2025-09-23 15:37:52.804222,13,0,22,20,10,-931,441,1720.000,14.631,205.869,600.698,507.397,1.0,6,09-23 15:38:40.803366,3,,
2025-09-23 15:37:52.813955,13,0,22,20,10,-931,441,1720.000,14.631,201.620,600.698,507.397,1.0,6,09-23 15:38:40.813092,3,,
2025-09-23 15:37:52.823538,13,0,22,20,10,-931,601,1720.000,14.631,196.268,600.698,507.397,1.0,6,09-23 15:38:40.822901,3,,
2025-09-23 15:37:52.833597,13,0,22,20,10,-931,601,1720.000,14.631,189.838,600.698,507.397,1.0,6,09-23 15:38:40.832718,3,,
2025-09-23 15:37:52.843501,13,0,22,20,10,-931,601,1720.000,14.631,183.415,600.698,507.397,1.0,6,09-23 15:38:40.842413,3,,
2025-09-23 15:37:52.852752,13,0,22,20,10,-931,601,1720.000,14.631,178.760,600.698,507.397,1.0,6,09-23 15:38:40.852167,3,,
2025-09-23 15:37:52.862439,13,0,22,20,10,-926,601,1720.000,14.631,174.538,600.698,507.397,1.0,6,09-23 15:38:40.861895,3,,
2025-09-23 15:37:52.872269,13,0,22,20,10,-926,601,1720.000,14.668,178.134,600.698,507.397,1.0,6,09-23 15:38:40.871622,3,,
2025-09-23 15:37:52.881893,13,0,22,20,10,-926,682,1720.000,14.668,176.554,600.698,507.397,1.0,6,09-23 15:38:40.881322,3,,
2025-09-23 15:37:52.891811,13,0,22,20,10,-926,931,1720.000,14.668,174.112,600.698,507.397,1.0,6,09-23 15:38:40.891134,3,,
2025-09-23 15:37:52.901473,13,0,22,20,10,-926,931,1720.000,14.668,170.583,600.698,507.397,1.0,6,09-23 15:38:40.900862,3,,
2025-09-23 15:37:52.911129,13,0,22,20,10,-926,931,1720.000,14.668,164.985,600.698,507.397,1.0,6,09-23 15:38:40.910585,3,,
2025-09-23 15:37:52.921041,13,0,22,20,10,-803,931,1720.000,14.668,157.147,600.698,507.397,1.0,6,09-23 15:38:40.920391,3,,
2025-09-23 15:37:52.930676,13,0,22,20,10,-803,931,1720.000,14.668,149.338,600.698,507.397,1.0,6,09-23 15:38:40.930073,3,,
2025-09-23 15:37:52.940433,13,0,22,20,10,-803,1118,1720.000,14.668,143.873,600.698,507.397,1.0,6,09-23 15:38:40.939772,3,,
2025-09-23 15:37:52.950294,13,0,22,20,10,-803,1735,1720.000,14.668,136.405,600.698,507.397,1.0,6,09-23 15:38:40.949500,3,,
2025-09-23 15:37:52.959897,13,0,22,20,10,-803,1735,1720.000,14.668,127.554,600.698,507.397,1.0,6,09-23 15:38:40.959179,3,,
2025-09-23 15:37:52.969858,13,0,22,20,10,-803,1735,1720.000,14.668,125.100,600.698,507.397,1.0,6,09-23 15:38:40.968926,3,,
2025-09-23 15:37:52.979193,13,0,22,20,10,-645,1735,1720.000,14.668,115.434,600.698,507.397,1.0,6,09-23 15:38:40.978612,3,,
2025-09-23 15:37:52.988955,13,0,22,20,10,-645,1735,1720.000,14.668,107.359,600.698,507.397,1.0,6,09-23 15:38:40.988336,3,,
2025-09-23 15:37:52.998784,13,0,22,20,10,-645,1735,1720.000,14.668,107.941,600.698,507.397,1.0,6,09-23 15:38:40.998138,3,,
2025-09-23 15:37:53.008606,13,0,22,20,10,-645,1971,1720.000,14.668,102.091,600.698,507.397,1.0,6,09-23 15:38:40.007952,3,,
2025-09-23 15:37:53.018651,13,0,22,20,10,-645,1971,1720.000,14.668,96.326,600.698,507.397,1.0,6,09-23 15:38:40.017720,3,,
2025-09-23 15:37:53.028311,13,0,22,20,10,-645,1971,1720.000,14.668,89.554,600.698,507.397,1.0,6,09-23 15:38:40.027520,3,,
2025-09-23 15:37:53.037974,14,1,11,10,10,360,1971,1720.000,14.668,82.711,589.160,499.216,1.0,6,09-23 15:38:40.037320,3,,
2025-09-23 15:37:53.047847,14,0,11,10,10,360,1971,1720.000,14.668,78.145,589.160,499.216,1.0,6,09-23 15:38:40.047139,3,,
2025-09-23 15:37:53.057480,14,0,11,10,10,360,1971,1720.000,14.668,72.912,589.160,499.216,1.0,6,09-23 15:38:40.056937,3,,
2025-09-23 15:37:53.067464,14,0,11,10,20,360,144,1720.000,14.668,67.144,589.160,499.216,1.0,6,09-23 15:38:40.066715,3,,
2025-09-23 15:37:53.077459,14,0,11,10,20,360,144,1720.000,14.668,61.885,589.160,499.216,1.0,6,09-23 15:38:40.076523,3,,
2025-09-23 15:37:53.087159,14,0,11,10,20,360,144,1720.000,14.668,58.307,589.160,499.216,1.0,6,09-23 15:38:40.086237,3,,
2025-09-23 15:37:53.096908,14,0,11,10,20,1315,144,1720.000,14.668,62.238,589.160,499.216,1.0,6,09-23 15:38:40.096035,3,,
2025-09-23 15:37:53.106602,14,0,11,10,20,1315,144,1720.000,14.668,58.863,589.160,499.216,1.0,6,09-23 15:38:40.105743,3,,
2025-09-23 15:37:53.116249,14,0,11,10,20,1315,144,1720.000,14.668,55.016,589.160,499.216,1.0,6,09-23 15:38:40.115574,3,,
2025-09-23 15:37:53.125864,14,0,11,10,20,1315,-956,1720.000,14.668,50.692,589.160,499.216,1.0,6,09-23 15:38:40.125328,3,,
2025-09-23 15:37:53.135722,14,0,11,10,20,1315,-956,1720.000,14.668,46.209,589.160,499.216,1.0,6,09-23 15:38:40.135123,3,,
2025-09-23 15:37:53.145927,14,0,11,10,20,1315,-956,1720.000,14.668,43.856,589.160,499.216,1.0,6,09-23 15:38:40.144868,3,,
2025-09-23 15:37:53.155291,14,0,11,10,20,1606,-956,1720.000,14.668,41.051,589.160,499.216,1.0,6,09-23 15:38:40.154665,3,,
2025-09-23 15:37:53.164978,14,0,11,10,20,1629,-956,1720.000,14.668,37.752,589.160,499.216,1.0,6,09-23 15:38:40.164377,3,,
2025-09-23 15:37:53.174790,14,0,11,10,20,1629,-956,1720.000,14.668,34.253,589.160,499.216,1.0,6,09-23 15:38:40.174088,3,,
2025-09-23 15:37:53.184490,14,0,11,10,20,1629,-983,1720.000,14.668,31.499,589.160,499.216,1.0,6,09-23 15:38:40.183843,3,,
2025-09-23 15:37:53.194298,14,0,11,10,20,1629,-983,1720.000,14.668,28.249,589.160,499.216,1.0,6,09-23 15:38:40.193624,3,,
2025-09-23 15:37:53.204237,14,0,11,10,20,1629,-983,1720.000,14.668,33.206,589.160,499.216,1.0,6,09-23 15:38:40.203466,3,,
2025-09-23 15:37:53.213993,14,0,11,10,20,1594,-983,1720.000,14.668,25.517,589.160,499.216,1.0,6,09-23 15:38:40.213270,3,,
2025-09-23 15:37:53.223737,14,0,11,10,20,1502,-983,1720.000,14.668,19.557,589.160,499.216,1.0,6,09-23 15:38:40.223028,3,,
2025-09-23 15:37:53.234661,14,0,11,10,20,1502,-983,1720.000,14.668,13.196,589.160,499.216,1.0,6,09-23 15:38:40.233932,3,,
2025-09-23 15:37:53.244591,14,0,11,10,20,1502,-934,1720.000,14.668,6.564,589.160,499.216,1.0,6,09-23 15:38:40.243747,3,,
2025-09-23 15:37:53.254287,14,0,11,10,20,1502,-934,1720.000,14.668,0.234,589.160,499.216,1.0,6,09-23 15:38:40.253467,3,,
2025-09-23 15:37:53.264013,14,0,11,10,20,1502,-934,1720.000,14.668,7.114,589.160,499.216,1.0,6,09-23 15:38:40.263173,3,,
2025-09-23 15:37:53.273727,14,0,11,10,20,1473,-934,1720.000,14.668,14.047,589.160,499.216,1.0,6,09-23 15:38:40.272923,3,,
2025-09-23 15:37:53.283417,14,0,11,10,20,1432,-934,1720.000,14.668,20.966,589.160,499.216,1.0,6,09-23 15:38:40.282626,3,,
2025-09-23 15:37:53.293233,14,0,11,10,20,1432,-934,1720.000,14.668,27.756,589.160,499.216,1.0,6,09-23 15:38:40.292386,3,,
2025-09-23 15:37:53.302978,14,0,11,10,20,1432,-940,1720.000,14.668,34.223,589.160,499.216,1.0,6,09-23 15:38:40.302100,3,,
2025-09-23 15:37:53.312563,14,0,11,10,20,1432,-978,1720.000,14.668,19.735,589.160,499.216,1.0,6,09-23 15:38:40.311808,3,,
2025-09-23 15:37:53.322232,14,0,11,10,20,1432,-978,1720.000,14.668,24.769,589.160,499.216,1.0,6,09-23 15:38:40.321576,3,,
2025-09-23 15:37:53.332209,14,0,11,10,20,1432,-978,1720.000,14.668,29.843,589.160,499.216,1.0,6,09-23 15:38:40.331367,3,,
2025-09-23 15:37:53.341676,14,0,11,10,20,1448,-978,1720.000,14.668,36.673,589.160,499.216,1.0,6,09-23 15:38:40.341081,3,,
2025-09-23 15:37:53.351677,14,0,11,10,20,1448,-978,1720.000,14.668,43.570,589.160,499.216,1.0,6,09-23 15:38:40.350853,3,,
2025-09-23 15:37:53.361541,14,0,11,10,20,1448,-996,1720.000,14.668,49.566,589.160,499.216,1.0,6,09-23 15:38:40.360659,3,,
2025-09-23 15:37:53.371178,14,0,11,10,20,1448,-1004,1720.000,14.668,49.570,589.160,499.216,1.0,6,09-23 15:38:40.370406,3,,
2025-09-23 15:37:53.380986,14,0,11,10,20,1448,-1004,1720.000,14.668,49.501,589.160,499.216,1.0,6,09-23 15:38:40.380233,3,,
2025-09-23 15:37:53.390740,14,0,11,10,20,1448,-1004,1720.000,14.668,51.657,589.160,499.216,1.0,6,09-23 15:38:40.389983,3,,
2025-09-23 15:37:53.400450,14,0,11,10,20,1522,-1004,1720.000,14.668,58.399,589.160,499.216,1.0,6,09-23 15:38:40.399802,3,,
2025-09-23 15:37:53.410406,14,0,11,10,20,1522,-1004,1720.000,14.668,64.010,589.160,499.216,1.0,6,09-23 15:38:40.409602,3,,
2025-09-23 15:37:53.420205,14,0,11,10,20,1522,-1004,1720.000,14.668,66.799,589.160,499.216,1.0,6,09-23 15:38:40.419402,3,,
2025-09-23 15:37:53.429942,14,0,11,10,20,1522,-984,1720.000,14.668,71.333,589.160,499.216,1.0,6,09-23 15:38:40.429130,3,,
2025-09-23 15:37:53.439839,14,0,11,10,20,1522,-984,1720.000,14.668,77.169,589.160,499.216,1.0,6,09-23 15:38:40.438847,3,,
2025-09-23 15:37:53.449537,14,0,11,10,20,1522,-984,1720.000,14.668,83.232,589.160,499.216,1.0,6,09-23 15:38:40.448600,3,,
2025-09-23 15:37:53.459284,14,0,11,10,20,1600,-984,1720.000,14.668,86.666,589.160,499.216,1.0,6,09-23 15:38:40.458323,3,,
2025-09-23 15:37:53.468999,14,0,11,10,20,1600,-984,1720.000,14.668,87.997,589.160,499.216,1.0,6,09-23 15:38:40.468029,3,,
2025-09-23 15:37:53.478613,14,0,11,10,20,1600,-984,1720.000,14.306,225.914,589.160,499.216,1.0,6,09-23 15:38:40.477766,3,,
2025-09-23 15:37:53.488496,14,0,11,10,20,1600,-929,1720.000,14.306,225.018,589.160,499.216,1.0,6,09-23 15:38:40.487486,3,,
2025-09-23 15:37:53.497942,14,0,11,10,20,1600,-929,1720.000,14.306,223.057,589.160,499.216,1.0,6,09-23 15:38:40.497202,3,,
2025-09-23 15:37:53.507814,14,0,11,10,20,1600,-929,1720.000,14.306,218.622,589.160,499.216,1.0,6,09-23 15:38:40.506901,3,,
2025-09-23 15:37:53.517206,14,0,11,10,20,1803,-929,1720.000,14.306,211.214,589.160,499.216,1.0,6,09-23 15:38:40.516669,3,,
2025-09-23 15:37:53.527002,14,0,11,10,20,1803,-929,1720.000,14.306,208.648,589.160,499.216,1.0,6,09-23 15:38:40.526397,3,,
2025-09-23 15:37:53.536814,14,0,11,10,20,1803,-929,1720.000,14.306,208.567,589.160,499.216,1.0,6,09-23 15:38:40.536137,3,,
2025-09-23 15:37:53.546448,14,0,11,10,20,1803,-866,1720.000,14.306,196.310,589.160,499.216,1.0,6,09-23 15:38:40.545852,3,,
2025-09-23 15:37:53.556131,14,0,11,10,20,1803,-866,1720.000,14.306,193.338,589.160,499.216,1.0,6,09-23 15:38:40.555542,3,,
